Name,Date,Venue,Time,Notes
Anders Osborne,1995-05-07,House of Blues Stage,12:40 PM,
David Doucet,1995-05-07,Music Heritage Stage,4:45 PM,
Uptowner's Hobo Clowns SAPC,1995-05-07,Parade,12:00 PM,
Southern Bells,1995-05-07,Rhodes Gospel Tent,1:30 PM,
Rocks of Harmony,1995-05-07,Rhodes Gospel Tent,5:40 PM,
Kennedy High School,1995-05-05,Rhodes Gospel Tent,6:50 PM,
"Peter, Paul, and Mary",1995-04-28,Fox 38 Polaroid Stage,5:45 PM,
Choctaw Hunters,1995-04-28,House of Blues Stage,12:00 PM,
Batiste Brothers,1995-04-28,Congo Square Stage,4:00 PM,
Blues Traveler,1995-04-28,Music Heritage Stage,12:15 PM,
Lillian Boutte,1995-04-28,Music Heritage Stage,4:30 PM,
Humble Travelers,1995-04-28,Rhodes Gospel Tent,11:45 AM,
DJ Jimi and Ricky Bee,1995-04-29,Congo Square Stage,11:15 AM,
J. Monque'D Blues Band,1995-04-29,House of Blues Stage,12:00 PM,
St. Luke A.M.E. Choir,1995-04-29,Rhodes Gospel Tent,12:05 PM,
The Crownseekers,1995-04-29,Rhodes Gospel Tent,4:55 PM,
Lee Bates,1995-04-30,Bellsouth Mobility Stage,11:20 AM,
Ambrose and Calvin Sam,1995-04-30,Lagniappe Tent,2:00 PM,
Clarence Carter,1995-04-30,Music Heritage Stage,4:30 PM,
Bobby Jones New Life,1995-04-30,Rhodes Gospel Tent,4:00 PM,
The Brecker Brohers,1995-04-30,Saenger Theatre,8:00 PM,
James Rivers Movement,1995-04-30,WWL/Ray-Ban Stage,12:30 PM,
Patrice Fisher and Arpa,1995-04-30,WWOZ Jazz Tent,11:20 AM,
Gregory Boyd and VOS,1995-05-04,Congo Square Stage,12:10 PM,
Marce Lacouture,1995-05-04,Music Heritage Stage,1:30 PM,
True Tones Singers,1995-05-04,Rhodes Gospel Tent,1:15 PM,
Pilgrim Jubilees,1995-05-04,Rhodes Gospel Tent,4:15 PM,
Gospel Extenders,1995-05-04,Rhodes Gospel Tent,5:10 PM,
New Orleans Sax Ensemble,1995-05-04,WWOZ Jazz Tent,4:30 PM,
Peabody,1995-05-05,Bellsouth Mobility Stage,12:45 PM,
Zachary Richard,1995-05-05,Fox 38/Polaroid Stage,6:00 PM,
Coco Robicheaux,1995-05-05,House of Blues Stage,12:35 PM,
Eddie LeJeune,1995-05-05,Music Heritage Stage,12:15 PM,
Little Rascals Second Line SAPC,1995-05-05,Parade,4:00 PM,
Gospel Grace Notes,1995-05-05,Rhodes Gospel Tent,11:45 AM,
Clyde Kerr Jr. and Univision,1995-05-05,WWOZ Jazz Tent,3:10 PM,
Acoustic Swiftness,1995-05-06,Lagniappe Tent,1:15 PM,
The Mighty Chariots,1995-05-06,Rhodes Gospel Tent,1:15 PM,
Marva Wright and the BMWs,1995-05-06,WWL/Ray-Ban Stage,1:00 PM,
White Cloud Hunters,1995-05-07,Lagniappe Tent,12:30 PM,
Percy Humphrey,1995-05-07,Music Heritage Stage,3:45 PM,
The Melody Clouds,1995-05-07,Rhodes Gospel Tent,11:15 AM,
Earl Turbinton Quartet,1995-05-07,WWOZ Jazz Tent,1:00 PM,
Gary Brown and Feelings,1995-04-28,Congo Square Stage,2:30 PM,
Bruce Daigrepont  ,1995-04-28,Music Heritage Stage,1:30 PM,
Stavin Chain,1995-04-29,Bellsouth Mobility Stage,3:00 PM,
Coushatta Dancers,1995-04-29,Fox 38/Polaroid Stage,11:00 AM,
The Brecker Brothers,1995-04-29,Fox 38/Polaroid Stage,4:25 PM,
Los Babies del Merengue,1995-04-30,Congo Square Stage,6:00 PM,
Po' Henry and Tookie,1995-04-30,Music Heritage Stage,3:00 PM,
Double Nine Highsteppers SAPC,1995-04-30,Parade,12:00 PM,
The Seminoles Mardi Gras Indians,1995-04-30,Parade,12:00 PM,
The Black Eagles Mardi Gras Indians,1995-04-30,Parade,4:00 PM,
The Blind Boys of Alabama,1995-04-30,Rhodes Gospel Tent,2:15 PM,
Paula and the Pontiacs,1995-05-04,House of Blues Stage,11:25 AM,
Hot Strings of New Orleans,1995-05-04,Lagniappe Tent,5:50 PM,
Gray Montgomery,1995-05-04,Music Heritage Stage,11:30 AM,
Lloyd Washington,1995-05-04,Music Heritage Stage,2:50 PM,
Storyville Stompers Brass Band,1995-05-04,Parade,4:00 PM,
Charles Neville Diversity,1995-05-04,WWOZ Jazz Tent,1:50 PM,
Oscar D'Leon Orchestra,1995-05-05,Congo Square Stage,5:45 PM,
Doreen's Jazz New Orleans,1995-05-05,Lagniappe Tent,4:20 PM,
Southern Travelers,1995-05-05,Rhodes Gospel Tent,12:30 PM,
Sunshine Connection,1995-05-05,Rhodes Gospel Tent,1:15 PM,
Friendly Travelers,1995-05-05,Rhodes Gospel Tent,2:00 PM,
Aline White and Company,1995-05-05,Rhodes Gospel Tent,2:45 PM,
The Heavenly Melodies,1995-05-05,Rhodes Gospel Tent,3:30 PM,
Ronald James Chorale,1995-05-05,Rhodes Gospel Tent,5:10 PM,
Woodenhead,1995-05-06,Bellsouth Mobility Stage,1:55 PM,
Soul Rebels Brass Band,1995-05-06,House of Blues Stage,2:00 PM,
Michelle Shocked,1995-05-06,Music Heritage Stage,1:00 PM,
Mustang Lightnin',1995-05-06,Music Heritage Stage,4:00 PM,
The Johnson Extension,1995-05-06,Rhodes Gospel Tent,4:35 PM,
Abdullah Ibrahim and Ekaya,1995-05-06,WWOZ Jazz Tent,4:20 PM,
Majek Fashek of Nigeria,1995-05-07,Congo Square Stage,5:45 PM,
The Wild Apache Mardi Gras Indians,1995-05-07,Parade,2:00 PM,
Gospel Soul Children,1995-05-07,Rhodes Gospel Tent,6:25 PM,
Creole Zydeco Farmers,1995-05-05,Congo Square Stage,12:10 PM,
US Navy Steel Band,1995-04-28,BellSouth Moblity Stage,12:00 PM,
Dwight Fitch Jr with Corey Fitch,1995-04-28,WWOZ Jazz Tent,12:40 PM,
Hazel & the Delta Ramblers,1995-04-28,Lagniappe Tent,4:25 PM,
Black Stalin of Trinidad,1995-04-29,Congo Square Stage,5:45 PM,
John Mooney and Bluesiana,1995-04-29,House of Blues Stage,4:10 PM,
Bruce Sunpie Barnes,1995-04-29,Music Heritage Stage,11:45 AM,
Young Tuxedo Brass Band,1995-04-29,Music Heritage Stage,1:00 PM,
Dembo Konte of the Gambia,1995-04-29,Music Heritage Stage,5:30 PM,
Original Jolly Bunch Sisters SAPC,1995-04-29,Parade,12:40 PM,
Mississippi Mass Choir,1995-04-29,Rhodes Gospel Tent,4:00 PM,
The Bluerunners,1995-04-30,Bellsouth Mobility Stage,4:40 PM,
Doc Cheatham,1995-04-30,Cox/Cablerep Economy Hall Tent,3:10 PM,
The Evening Star String Band,1995-04-30,Lagniappe Tent,3:10 PM,
The Mohawk Hunters Mardi Gras Indians,1995-04-30,Parade,2:00 PM,
Antioch Gospel Singers,1995-04-30,Rhodes Gospel Tent,11:20 AM,
La Freeman Congress Choir,1995-04-30,Rhodes Gospel Tent,3:10 PM,
Holy Hill Gospel Singers,1995-04-30,Rhodes Gospel Tent,5:35 PM,
Raymond Myles and the RAMs,1995-04-30,Rhodes Gospel Tent,6:25 PM,
Balfa Toujours,1995-05-04,Bellsouth Mobility Stage,4:15 PM,
Lenny McDaniel,1995-05-04,Bellsouth Mobility Stage,5:40 PM,
Steve Masakowski and Friends,1995-05-04,WWOZ Jazz Tent,12:30 PM,
Ritmo Caribeno,1995-05-05,Bellsouth Mobility Stage,5:00 PM,
Ronnie Kole,1995-05-05,Cox/Cablerep Economy Hall Tent,12:50 PM,
Calliope High Steppers Ladies SAPC,1995-05-05,Parade,6:00 PM,
Darryl Johnson,1995-05-06,Bellsouth Mobility Stage,4:35 PM,
Better than Ezra,1995-05-06,Bellsouth Mobility Stage,6:00 PM,
St. Rose DeLima Gospel Choir,1995-05-06,Rhodes Gospel Tent,5:20 PM,
Walter Mouton,1995-05-07,Bellsouth Mobility Stage,12:30 PM,
Los Sagitarios,1995-05-07,Bellsouth Mobility Stage,6:00 PM,
Theresa Andersson Jazz Bag,1995-05-07,Lagniappe Tent,4:40 PM,
Majek Fashek of Nigeria,1995-05-07,Music Heritage Stage,2:45 PM,
The Golden Arrows Mardi Gras Indians,1995-05-07,Parade,12:00 PM,
Chosen Few Gospel Choir,1995-05-07,Rhodes Gospel Tent,12:00 PM,
Clarence 'Frogman' Henry,1995-04-28,Fox 38 Polaroid Stage,3:15 PM,
Dillard University Jazz Band,1995-04-28,WWL/Ray-Ban Stage,11:45 PM,
Pfister Sisters,1995-04-28,Cox/Cablerep Economy Hall Tent,3:20 PM,
Barbara Shorts,1995-04-28,Cox/Cablerep Economy Hall Tent,4:40 PM,
Golden Star Hunters,1995-04-29,Bellsouth Mobility Stage,1:45 PM,
Trombone Shorty and The All-Star Brass Band,1995-04-29,Parade,2:00 PM,
Light House Jr. Gospel Singers,1995-04-29,Rhodes Gospel Tent,2:20 PM,
Magic Slim and the Teardrops,1995-04-30,House of Blues Stage,6:00 PM,
The Famous Mighty Imperials,1995-04-30,Rhodes Gospel Tent,4:55 PM,
Chuck Berry with Johnnie Johnson,1995-04-30,WWL/Ray-Ban Stage,4:35 PM,
Christian Light Chorale,1995-05-04,Rhodes Gospel Tent,12:30 PM,
Leviticus Gospel Singers,1995-05-04,Rhodes Gospel Tent,2:45 PM,
Avondale Community Choir,1995-05-04,Rhodes Gospel Tent,5:55 PM,
Mississippi Seminar Choir,1995-05-05,Rhodes Gospel Tent,5:55 PM,
Ben Hunter and the Soul Avenger,1995-05-06,Congo Square Stage,2:50 PM,
Onward Brass Band,1995-05-06,Cox/Cablerep Economy Hall Tent,4:40 PM,
Sheryl Cormier and Cajun Sounds,1995-05-06,Lagniappe Tent,4:10 PM,
The Soulful Heavenly Stars,1995-05-06,Rhodes Gospel Tent,12:30 PM,
Love Alive Fellowship Choir,1995-05-06,Rhodes Gospel Tent,2:00 PM,
Jean Knight with Blue Eyed Soul,1995-05-07,Congo Square Stage,2:55 PM,
Clarence Gatemouth Brown,1995-05-07,Fox 38/Polaroid Stage,2:50 PM,
Loyola University Jazz Band,1995-05-07,Lagniappe Tent,11:20 AM,
Second Morning Star Mass Choir,1995-04-29,Rhodes Gospel Tent,5:40 PM,
Pete Seeger with Tao Rodriguez,1995-04-28,Fox 38 Polaroid Stage,4:30 PM,
Tyrone Foster and the Arc Singers,1995-04-28,Rhodes Gospel Tent,1:15 PM,
Royann and Jim Calvin,1995-04-29,Bellsouth Mobility Stage,12:15 PM,
Trombone Shorty and The All-Star Brass Band,1995-04-29,Parade,12:00 PM,
Beau Jocque and the Zydeco Hi-Rollers,1995-04-29,WWL/Ray-Ban Stage,1:30 PM,
Angelle Trosclair and the New Relics,1995-04-29,WWOZ Jazz Tent,12:35 PM,
Tony Bazley Quintet with Herman Riley,1995-04-29,WWOZ Jazz Tent,3:00 PM,
Kent Jordan Group with Kevin Eubanks,1995-04-29,WWOZ Jazz Tent,4:20 PM,
St. Augustine High School Jazz Band,1995-04-30,Lagniappe Tent,12:40 PM,
Original New Orleans Lady Buck Jumpers SAPC,1995-04-30,Parade,4:00 PM,
Friendly Five Gospel Singers,1995-04-30,Rhodes Gospel Tent,12:05 PM,
Alvin Batiste and the Jazztronauts,1995-04-30,WWOZ Jazz Tent,2:00 PM,
The Magnolia Sisters,1995-05-04,Bellsouth Mobility Stage,2:50 PM,
Joseph Torregano,1995-05-04,Cox/Cablerep Economy Hall Tent,12:10 PM,
Dukes of Dixieland,1995-05-04,Cox/Cablerep Economy Hall Tent,1:40 PM,
Oliver 'Who Shot the La La' Morgan,1995-05-04,Fox 38/Polaroid Stage,1:20 PM,
George Fontenette and His Quintet,1995-05-04,WWOZ Jazz Tent,11:20 AM,
Jambalaya Cajun Band,1995-05-05,Bellsouth Mobility Stage,11:30 AM,
Flying Neutrinos,1995-05-05,Cox/Cablerep Economy Hall Tent,3:15 PM,
Mem Shannon and the Membership,1995-05-05,House of Blues Stage,11:20 AM,
Larry Sieberth with Betty Shirley,1995-05-05,WWOZ Jazz Tent,11:15 AM,
Betsy McGovern and the Poor Clares,1995-05-06,Lagniappe Tent,11:45 AM,
Sammy Rimmington,1995-05-07,Cox/Cablerep Economy Hall Tent,3:15 PM,
Bryan Lee and the Jump Street Five,1995-05-07,House of Blues Stage,4:40 PM,
Jude Taylor and his Burning Flames,1995-05-07,Lagniappe Tent,6:00 PM,
The Carrollton Hunters Mardi Gras Indians,1995-05-07,Parade,4:00 PM,
Kenny Neal featuring Jackie Neal,1995-05-04,House of Blues Stage,3:45 PM,
Little Queenie and Friends,1995-04-28,BellSouth Moblity Stage,4:15 PM,
Bruce Daigrepont Cajun Band,1995-04-28,BellSouth Moblity Stage,5:45 PM,
CJ Chenier and the Red Hot Louisiana Band,1995-04-28,WWL/Ray-Ban Stage,1:10 PM,
Dynamic Smooth Family of Slidell,1995-04-28,Rhodes Gospel Tent,2:45 PM,
Timothy Spell and Sons with Life Choir,1995-04-28,Rhodes Gospel Tent,4:15 PM,
Horace Trahan and Lacke Pas,1995-04-29,Bellsouth Mobility Stage,5:45 PM,
Young Tuxedo Brass Band,1995-04-29,Cox/Cablerep Economy Hall Tent,11:20 AM,
Inspirational Gospel Singers,1995-04-29,Rhodes Gospel Tent,11:20 AM,
St. Francis DeSales Golden Voices,1995-04-29,Rhodes Gospel Tent,1:35 PM,
Paky Saavedra's Bandidos,1995-04-30,Bellsouth Mobility Stage,12:40 PM,
The Hackberry Ramblers,1995-04-30,Bellsouth Mobility Stage,3:20 PM,
Partners 'N' Crime with Mystikal,1995-04-30,Congo Square Stage,11:20 AM,
Wanda Rouzan and A Taste of New Orleans,1995-04-30,Fox 38/Polaroid Stage,1:45 PM,
Bois Sec Ardoin and Canray Fontenot,1995-04-30,House of Blues Stage,1:50 PM,
Zulu Ensemble of Zulu SAPC,1995-05-04,Bellsouth Mobility Stage,1:30 PM,
Golden Eagles Mardi Gras Indians,1995-05-04,Congo Square Stage,3:00 PM,
Boozoo Chavis and his Magic Sounds,1995-05-04,Fox 38/Polaroid Stage,4:15 PM,
Xavier University Jazz Lab Ensemble,1995-05-04,WWL/Ray-Ban Stage,11:40 AM,
Bobby Marchan and Higher Ground,1995-05-05,Fox 38/Polaroid Stage,3:15 PM,
Steve Riley and the Mamou Playboys,1995-05-05,Fox 38/Polaroid Stage,4:35 PM,
The Heritage School of Music Band,1995-05-06,Fox 38/Polaroid Stage,11:10 AM,
Greater Bright Morning Star Choir,1995-05-06,Rhodes Gospel Tent,2:45 PM,
New Hope Baptist Church Gospel Choir,1995-05-06,Rhodes Gospel Tent,6:10 PM,
Continental Drifters,1995-05-07,Bellsouth Mobility Stage,3:20 PM,
Nathan and the Zydeco Cha Chas,1995-05-07,Bellsouth Mobility Stage,4:40 PM,
Y'Shua Manzy and the World Beat Band,1995-05-07,Congo Square Stage,12:30 PM,
Luther Kent and the Trick Bag Band,1995-05-07,Fox 38/Polaroid Stage,12:05 PM,
Irma Thomas and the Professionals,1995-05-07,Fox 38/Polaroid Stage,4:15 PM,
Diamonds with the Family Groove,1995-05-07,Music Heritage Stage,1:45 PM,
Willis Prudhomme and Zydeco Express,1995-04-28,House of Blues Stage,1:10 PM,
Harry M. Hurst Middle School Jazz Ensemble,1995-04-28,Lagniappe Tent,12:20 PM,
Alcee Fortier Senior High School Choir,1995-04-28,Rhodes Gospel Tent,3:30 PM,
New Orleans Headstart Singing Angels,1995-04-28,Rhodes Gospel Tent,5:15 PM,
Cyrill Neville and the Uptown Allstars,1995-04-29,Congo Square Stage,4:20 PM,
Pud Brown Palm Court Jazz Band,1995-04-29,Cox/Cablerep Economy Hall Tent,4:40 PM,
