Name,Date,Venue,Time,Notes
Ivoire Spectacle feat. Seguenon Kone,2011-05-06,Jazz and Heritage Stage,2:55 PM,
Walter Wolfman Washington and the Roadmasters ,2011-05-07,Blues Tent,4:15 PM,
Black Feathers Mardi Gras Indians,2011-05-07,Jazz and Heritage Stage,11:20 AM,
Trouble Nation and Mohawk Hunters Mardi Gras Indians,2011-05-07,Parade,1:30 PM,
Cherokee Hunters and Wild Red Flame Mardi Gras Indians,2011-05-07,Parade,2:50 PM,
Jesse McBride presents the Next Generation,2011-05-08,WWOZ Jazz Tent,12:15 PM,
Comanche Hunters Mardi Gras Indians,2011-04-29,Jazz and Heritage Stage,11:20 AM,
Semolian Warriors Mardi Gras Indians,2011-04-29,Jazz and Heritage Stage,1:55 PM,
Geronimo Hunters and Young Cheyenne Mardi Gras Indians,2011-04-29,Parade,12:15 PM,
Keep N It Real and We R One SA&PC with Real Untouchables Brass Band,2011-04-29,Parade,1:45 PM,
Chris Clifton and his Allstars,2011-04-29,Peoples Health Economy Hall Tent,11:30 AM,
Corey Ledet and his Zydeco Band,2011-04-29,Sheraton New Orleans Fais Do-Do Stage,11:15 AM,
Mo'Lasses: New Orleans Women's Brass Band,2011-04-30,Chouest Family Kids' Tent,5:15 PM,
Brice Miller and the Mahogany Brass Band,2011-04-30,Jazz and Heritage Stage,12:25 PM,
Ti-Coca and Wanga Negès of Haiti,2011-04-30,Sheraton New Orleans Fais Do-Do Stage,2:00 PM,
Kidd Jordan's Improvisational Arts Ensemble,2011-04-30,WWOZ Jazz Tent,12:25 PM,
Golden Star Hunters Mardi Gras Indians,2011-05-01,Jazz and Heritage Stage,12:40 PM,
Kirk Joseph's Backyard Groove,2011-05-05,Congo Square My Louisiana Stage,12:35 PM,
Eleanor McMain's Singing Mustangs Gospel Choir,2011-05-05,Gospel Tent,11:15 AM,
Cedric Watson's Bijou Creole,2011-05-05,Sheraton New Orleans Fais Do-Do Stage,12:25 PM,
Delfeayo Marsalis and the Uptown Jazz Orchestra,2011-05-05,WWOZ Jazz Tent,4:10 PM,
Connie and Dwight with the St. Raymond/St. Leo the Great Choir,2011-05-06,Gospel Tent,2:00 PM,
Ninth Ward Hunters and Young Cherokee Mardi Gras Indians ,2011-05-06,Parade ,12:20 PM,
Topsy Chapman and Solid Harmony,2011-05-06,Peoples Health Economy Hall Tent,4:10 PM,
Joe Hall and the Cane Cutters,2011-05-06,Sheraton New Orleans Fais Do-Do Stage,12:20 PM,
Bruce Daigrepont's Cajun Band,2011-05-06,Sheraton New Orleans Fais Do-Do Stage,1:30 PM,
Nathan and the Zydeco Cha Chas,2011-05-06,Sheraton New Orleans Fais Do-Do Stage,5:50 PM,
RAM of Haiti presented by Digicel,2011-05-07,Congo Square My Louisiana Stage,2:00 PM,
John Lawrence and Ven Pa' Ca Flamenco Ensemble,2011-05-07,Lagniappe Stage,12:35 PM,
Russell Batiste Jr. and Friends feat. Jason Neville,2011-05-08,Acura Stage,11:20 AM,
Maze featuring Frankie Beverly,2011-05-08,Congo Square My Louisiana Stage,5:00 PM,
Big Chief Bo Dollis and the Wild Magnolias,2011-05-08,Jazz and Heritage Stage,4:15 PM,
Wild Tchoupitoulas and Wild Apaches Mardi Gras Indians,2011-05-08,Parade,1:25 PM,
Apache Hunters and Buffalo Hunters Mardi Gras Indians,2011-05-08,Parade,5:10 PM,
Gregg Stafford's Jazz Hounds,2011-05-08,Peoples Health Economy Hall Tent,1:45 PM,
Preservation Hall Jazz Band,2011-05-08,Peoples Health Economy Hall Tent,4:35 PM,
Irvin Mayfield and the New Orleans Jazz Orchestra,2011-05-08,WWOZ Jazz Tent,3:55 PM,
Louis Ford and his New Orleans Flairs,2011-04-29,Peoples Health Economy Hall Tent,4:30 PM,
NORD/Crescent City Lights Youth Theater,2011-04-30,Chouest Family Kids' Tent,1:30 PM,
Partners-N-Crime and 5th Ward Weebie,2011-05-01,Congo Square My Louisiana Stage,12:15 PM,
The Zion Harmonizers' Tribute to Sherman Washington,2011-05-01,Gospel Tent,2:25 PM,
Leroy Jones and New Orleans Finest,2011-05-01,Peoples Health Economy Hall Tent,3:05 PM,
Lil' Malcom and the House Rockers,2011-05-01,Sheraton New Orleans Fais Do-Do Stage,12:40 PM,
Kumbuka African Drum and Dance Collective,2011-05-05,Jazz and Heritage Stage,12:35 PM,
Ladies of Unity and Bon Temp Roulez SA&PC with Tornado Brass Band ,2011-05-05,Parade,5:20 PM,
Steve Riley and the Mamou Playboys,2011-05-05,Sheraton New Orleans Fais Do-Do Stage,1:45 PM,
New Orleans School of Circus Arts and I.S.L.,2011-05-06,Chouest Family Kids' Tent,11:30 AM,
Rev. Jermaine Landrum and Abundant Praise Revival Choir,2011-05-06,Gospel Tent,2:50 PM,
Stephen Foster's Foster Family Program,2011-05-07,Chouest Family Kids' Tent,11:30 AM,
N'Fungola Sibo West African Dance Company ,2011-05-07,Chouest Family Kids' Tent,5:15 PM,
New Orleans Cottonmouth Kings,2011-05-07,Peoples Health Economy Hall Tent,11:15 AM,
D.L. Menard and the Louisiana Aces,2011-05-07,Sheraton New Orleans Fais Do-Do Stage,12:30 PM,
BeauSoleil avec Michael Doucet,2011-05-07,Sheraton New Orleans Fais Do-Do Stage,4:25 PM,
Sunpie Barnes and Louisiana Creole Music,2011-05-08,Chouest Family Kids' Tent,4:00 PM,
Secondline Jammers SA&PC,2011-05-08,Parade in Peoples Health Economy Hall,12:25 PM,
Punch Brothers feat. Chris Thile,2011-05-08,Sheraton New Orleans Fais Do-Do Stage,4:20 PM,
Joe Krown,2011-04-29,Allison Miner Music Heritage Stage,5:00 PM,"David Fricke, Interviewer"
"Warren Storm,Willie Tee and Cypress",2011-04-29,Sheraton New Orleans Fais Do-Do Stage,2:55 PM,
Lil' Nathan and the Zydeco Big Timers,2011-04-29,Sheraton New Orleans Fais Do-Do Stage,5:55 PM,
River Road African American Museum Society,2011-04-30,Chouest Family Kids' Tent,4:00 PM,
Jockimo's Groove feat. War Chief Juan and Eric Gordon,2011-04-30,Jazz and Heritage Stage,1:40 PM,
Dr. John and the Lower 911 with special guest Dave Bartholomew,2011-05-01,Acura Stage,3:10 PM,
Kai Knight and Silhouette Dance Ensemble,2011-05-01,Chouest Family Kids' Tent,12:30 PM,
Tommy Sancton's New Orleans Legacy Band,2011-05-01,Peoples Health Economy Hall Tent,1:55 PM,
Keith Frank and the Soileau Zydeco Band,2011-05-01,Sheraton New Orleans Fais Do-Do Stage,3:40 PM,
Native American Pow Wow - The Boyz,2011-05-05,Folklife Stage in the LA Folklife Village,12:00 PM,
Native American Pow Wow - The Boyz,2011-05-05,Folklife Stage in the LA Folklife Village,2:45 PM,
Native American Pow Wow - The Boyz,2011-05-05,Folklife Stage in the LA Folklife Village,5:35 PM,
The Original Royal Players Brass Band,2011-05-05,Peoples Health Economy Hall Tent,3:05 PM,
Belton Richard and the Musical Aces,2011-05-05,Sheraton New Orleans Fais Do-Do Stage,11:10 AM,
Native American Pow Wow - The Boyz,2011-05-06,Folklife Stage in the LA Folklife Village,12:00 PM,
Native American Pow Wow - The Boyz,2011-05-06,Folklife Stage in the LA Folklife Village,2:25 PM,
Native American Pow Wow - The Boyz,2011-05-06,Folklife Stage in the LA Folklife Village,5:25 PM,
Bester Singers and Dynamic Smooth Family Gospel Singers,2011-05-06,Gospel Tent,1:05 PM,
The New Orleans Klezmer Allstars 20th Anniversary,2011-05-06,Lagniappe Stage,5:45 PM,
Scene Boosters and Old N Nu Style Fellas SA&PC with New Wave Brass Band,2011-05-06,Parade,2:45 PM,
Roddie Romero and the Hub City All-Stars,2011-05-06,Sheraton New Orleans Fais Do-Do Stage,2:50 PM,
"David Torkanowsky and Fleur Debris feat. George Porter, Jr.",2011-05-06,WWOZ Jazz Tent,1:35 PM,
Mystikal,2011-05-07,Allison Miner Music Heritage Stage,1:00 PM,"Keith Spera, Interviewer"
Ashe Cultural Arts Center Kuumba Institute,2011-05-07,Chouest Family Kids' Tent,12:45 PM,
Brother Tyrone and the Mindbenders,2011-05-07,Congo Square My Louisiana Stage,11:15 AM,
Native American Pow Wow - The Boyz,2011-05-07,Folklife Stage in the LA Folklife Village,12:10 PM,
Native American Pow Wow - The Boyz,2011-05-07,Folklife Stage in the LA Folklife Village,2:30 PM,
Native American Pow Wow - The Boyz,2011-05-07,Folklife Stage in the LA Folklife Village,3:55 PM,
CJ Chenier and The Red Hot Louisiana Band,2011-05-07,Sheraton New Orleans Fais Do-Do Stage,5:55 PM,
Erik McAllister and NOCCA Mime Theater Troupe,2011-05-08,Chouest Family Kids' Tent,1:45 PM,
Native American Pow Wow - The Boyz,2011-05-08,Folklife Stage in the LA Folklife Village,12:05 PM,
Native American Pow Wow - The Boyz,2011-05-08,Folklife Stage in the LA Folklife Village,2:35 PM,
Native American Pow Wow - The Boyz,2011-05-08,Folklife Stage in the LA Folklife Village,3:50 PM,
Louisiana Repertory Jazz Ensemble,2011-05-08,Peoples Health Economy Hall Tent,11:15 AM,
GrayHawk Perkin's Native American Lore and Tales,2011-04-29,Chouest Family Kids' Tent,4:00 PM,
Connie Jones and the Crescent City Allstars,2011-04-29,Peoples Health Economy Hall Tent,3:15 PM,
"MASHUP feat. Terence Higgins, Ike Stubblefield and Grant Green, Jr. ",2011-04-29,WWOZ Jazz Tent,2:40 PM,
Ricky Skaggs,2011-04-30,Allison Miner Music Heritage Stage,2:00 PM,"Ben Sandmel, Interviewer"
Arlo Guthrie,2011-04-30,Allison Miner Music Heritage Stage,4:00 PM,"Scott Jordan, Interviewer"
Don Vappie and the Creole Jazz Serenaders,2011-04-30,Peoples Health Economy Hall Tent,1:45 PM,
Willis Prudhomme and Zydeco Express,2011-04-30,Sheraton New Orleans Fais Do-Do Stage,11:25 AM,
Tenor Sax Woodshed feat. Christian Winther and Charlie Gabriel ,2011-04-30,WWOZ Jazz Tent,1:40 PM,
"Jazz and Blues feat. Luther Kent, Phillip Manuel, and Big Al Carson",2011-05-01,WWOZ Jazz Tent,12:35 PM,
Renard Poche,2011-05-05,Allison Miner Music Heritage Stage,4:00 PM,"Rick Coleman, Interviewer"
Maceo Parker with special guest Pee Wee Ellis,2011-05-05,Congo Square My Louisiana Stage,5:30 PM,
Fi Yi Yi and the Mandingo Warriors Mardi Gras Indians,2011-05-05,Jazz and Heritage Stage,11:20 AM,
Dwayne Dopsie and The Zydeco Hellraisers,2011-05-05,Sheraton New Orleans Fais Do-Do Stage,3:10 PM,
James Andrews,2011-05-06,Allison Miner Music Heritage Stage,1:30 PM,"Ashley Kahn, Interviewer"
Delgado Community College Jazz Ensemble,2011-05-06,Congo Square My Louisiana Stage,11:05 AM,
Kermit Ruffins and The Barbecue Swingers,2011-05-06,Congo Square My Louisiana Stage,2:30 PM,
Undefeated Divas and New Generations SA&PC with Baby Boyz Brass Band,2011-05-07,Parade,12:20 PM,
The Sammy Rimington International Band,2011-05-07,Peoples Health Economy Hall Tent,1:30 PM,
Geno Delafose and French Rockin' Boogie,2011-05-07,Sheraton New Orleans Fais Do-Do Stage,1:40 PM,
RAM of Haiti,2011-05-08,Allison Miner Music Heritage Stage,1:00 PM,"Grant Morris, Interviewer"
Bob French and the Original Tuxedo Jazz Band,2011-05-08,Peoples Health Economy Hall Tent,6:00 PM,
Rockin' Dopsie Jr. and the Zydeco Twisters,2011-05-08,Sheraton New Orleans Fais Do-Do Stage,6:00 PM,
Lil' Nathan,2011-04-29,Allison Miner Music Heritage Stage,4:00 PM,"Herman Fuselier, Interviewer"
"The Joe Krown Tro with Walter Wolfman Washington and Russell Batiste, Jr. ",2011-04-29,Blues Tent,1:20 PM,
Brass Band Throwdown presented by Young Audiences,2011-04-29,Chouest Family Kids' Tent,11:30 AM,
Rance Allen,2011-04-30,Allison Miner Music Heritage Stage,3:00 PM,"Karen Celestan, Interviewer"
Trombone Shorty,2011-04-30,Allison Miner Music Heritage Stage,5:00 PM,"Jason Berry, Interviewer"
"Single Ladies, Single Men and Nine Times Men SA&PC with Mahoghany Brass Band",2011-04-30,Parade,1:45 PM,
Kid Simmons Local International Allstars,2011-04-30,Peoples Health Economy Hall Tent,11:20 AM,
Orange Kellin's New Orleans Deluxe Orchestra,2011-04-30,Peoples Health Economy Hall Tent,3:05 PM,
Terrance Simien and the Zydeco Experience,2011-04-30,Sheraton New Orleans Fais Do-Do Stage,6:00 PM,
Emeline Michel,2011-05-01,Allison Miner Music Heritage Stage,5:00 PM,"Dr. Jean Montès, Interviewer"
New Leviathan Oriental Foxtrot Orchestra,2011-05-01,Peoples Health Economy Hall Tent,12:35 PM,
Chief Iron Horse and the Black Seminoles Mardi Gras Indians,2011-05-05,Jazz and Heritage Stage,1:50 PM,
Metropelican Opera presented by Young Audiences,2011-05-06,Chouest Family Kids' Tent,4:00 PM,
New Orleans Indian Rhythm Section and Young Magnolias Mardi Gras Indians,2011-05-06,Parade,4:00 PM,
Jesse Winchester,2011-05-07,Allison Miner Music Heritage Stage,12:00 PM,"Tom Piazza, Interviewer"
Sonny Rollins,2011-05-07,Allison Miner Music Heritage Stage,3:00 PM,"Kalamu ya Salaam, Interviewer"
A Tribute to Walter Payton and Albert June Gardner,2011-05-07,Peoples Health Economy Hall Tent,2:50 PM,
Jeffery Broussard and the Creole Cowboys,2011-05-07,Sheraton New Orleans Fais Do-Do Stage,11:20 AM,
Original Lady Buckjumpers and the Prince of Wales  SA&PC with TBC Brass Band,2011-05-08,Parade,4:15 PM,
Goldman Thibodeaux and the Lawtell Players ,2011-05-08,Sheraton New Orleans Fais Do-Do Stage,11:15 AM,
Mulgrew Miller,2011-04-29,Allison Miner Music Heritage Stage,3:00 PM,"Jason Patterson, Interviewer"
Los Hombres Calientes feat. Irvin Mayfield and Bill Summers,2011-04-29,Jazz and Heritage Stage,4:20 PM,
"The Golden Striker Trio feat. Ron Carter, Mulgrew Miller, and Russell Malone",2011-04-29,WWOZ Jazz Tent,5:35 PM,
Big Chief Walter Cook and the Creole Wild West Mardi Gras Indians,2011-04-30,Jazz and Heritage Stage,11:20 AM,
Divine Ladies Dumaine Gang and Family Ties SA&PC with Highsteppers Brass Band,2011-04-30,Parade,5:15 PM,
Lars Edegran and the New Orleans Ragtime Orchestra,2011-04-30,Peoples Health Economy Hall Tent,12:30 PM,
The Savoy Music Center of Eunice Saturday Cajun Jam,2011-04-30,Sheraton New Orleans Fais Do-Do Stage,12:40 PM,
Glen David Andrews,2011-05-01,Allison Miner Music Heritage Stage,1:00 PM,"Edna Gundersen, Interviewer"
"Olympia Aid, New Look and First Division SA&PC with Young Pinstripe Brass Band",2011-05-01,Parade,5:15 PM,
"Jesse Lege, Joel Savoy and the Cajun Country Revival ",2011-05-01,Sheraton New Orleans Fais Do-Do Stage,11:25 AM,
"Lino Patruno and Franco Nero, Forever Blues from Italy",2011-05-05,Peoples Health Economy Hall Tent,1:45 PM,
Monk Boudreax,2011-05-08,Allison Miner Music Heritage Stage,2:00 PM,"Maurice Martinez, Interviewer"
Harriet Ross Tubman ACSA Elementary School Choral Group,2011-05-06,Chouest Family Kids' Tent,12:45 PM,
Adella Adella the Storyteller presented by Young Audiences,2011-04-29,Chouest Family Kids' Tent,12:30 PM,
Jesse Lege and Joel Savoy,2011-05-01,Allison Miner Music Heritage Stage,2:00 PM,"Barry Ancelet, Interviewer"
5th Ward Weebie,2011-05-01,Allison Miner Music Heritage Stage,3:00 PM,"Alison Fensterstock, Interviewer"
Zachary Richard,2011-05-01,Allison Miner Music Heritage Stage,4:00 PM,"Michael Tisserand, Interviewer"
Native Dancers Exhibition by Native Nations Intertribal,2011-05-01,Chouest Family Kids' Tent,1:15 PM,
New Orleans Young Traditional Brass Band w/ the Heel to Toe Steppers,2011-05-01,Chouest Family Kids' Tent,4:00 PM,
Big Chief Monk Boudreaux and The Golden Eagles Mardi Gras Indians,2011-05-01,Jazz and Heritage Stage,4:25 PM,
Robert Bilbo Walker,2011-05-05,Allison Miner Music Heritage Stage,2:00 PM,"Steve Armbruster, Interviewer"
Sasha and Steve Masakowski,2011-05-05,Allison Miner Music Heritage Stage,3:00 PM,"Tom Morgan, Interviewer"
Topsey Chapman 3 Generations presented by Young Audiences,2011-05-06,Chouest Family Kids' Tent,1:45 PM,
Bobby Cure and The Summertime Blues with guest Al Carnival Time Johnson,2011-05-06,Gentilly Stage,11:30 AM,
Original Four and Original Big Seven SA&PC with The Original Pinettes Brass Band,2011-05-06,Parade,1:40 PM,
Rock 'N' Twang Bill Kirchen,2011-05-07,Allison Miner Music Heritage Stage,4:00 PM,"Nick Spitzer, Interviewer"
"Lady Rollers, Nine Times Ladies and Original C.T.C, SA&PC with Da Souljas Brass Band",2011-05-08,Parade,12:20 PM,
George French and the New Orleans Storyville Jazz Band,2011-05-08,Peoples Health Economy Hall Tent,3:10 PM,
Native American Pow Wow- Native Nations Intertribal,2011-04-29,Folklife Stage in the LA Folklife Village,2:25 PM,
Native American Pow Wow- Native Nations Intertribal,2011-04-29,Folklife Stage in the LA Folklife Village,5:30 PM,
Hadley J. Castille Family and the Sharecroppers Cajun Band ,2011-04-29,Sheraton New Orleans Fais Do-Do Stage,1:30 PM,
Miss Claudia and her Biergartners presented by Young Audiences,2011-04-30,Chouest Family Kids' Tent,2:45 PM,
Native American Pow Wow- Native Nations Intertribal,2011-04-30,Folklife Stage in the LA Folklife Village,2:40 PM,
Native American Pow Wow- Native Nations Intertribal,2011-04-30,Folklife Stage in the LA Folklife Village,5:30 PM,
Native American Pow Wow- Native Nations Intertribal,2011-05-01,Folklife Stage in the LA Folklife Village,3:10 PM,
Pastor Terry Gullage and the Greater Mount Calvary Voices of Redemption Choir,2011-05-05,Gospel Tent,12:05 PM,
Banu Gibson and the Allstars feat. Bob Havens and Randy Reinhart,2011-05-05,Peoples Health Economy Hall Tent,5:45 PM,
Gal Holiday and the Honky Tonk Review presented by Young Audiences,2011-05-06,Chouest Family Kids' Tent,5:15 PM,
Members of the Radiators,2011-05-08,Allison Miner Music Heritage Stage,3:00 PM,"Dave Margulies, Interviewer"
Benny Jones and Lionel Batiste,2011-05-08,Allison Miner Music Heritage Stage,4:00 PM,"David Junian, Interviewer"
Anat Cohen and Tom McDermott,2011-04-29,Allison Miner Music Heritage Stage,2:00 PM,"Michael Gourrier, Interviewer"
Louisiana Sketches with Carl LeBlanc presented by Young Audiences,2011-04-29,Chouest Family Kids' Tent,5:15 PM,
Native American Pow Wow- Native Nations Intertribal ,2011-04-29,Folklife Stage in the LA Folklife Village,12:00 PM,
Native American Pow Wow- Native Nations Intertribal,2011-04-30,Folklife Stage in the LA Folklife Village,12:15 PM,
The Bahamas Experience,2011-04-30,Jazz and Heritage Stage,5:40 PM, feat. Raphael Funky Nassau Munnings and the Baha Men
Native American Pow Wow- Native Nations Intertribal,2011-05-01,Folklife Stage in the LA Folklife Village,12:15 PM,
"Classic New Orleans R&B Revue feat. Frankie Ford, Jean Knight, and the Blue Eyed Soul Band",2011-05-01,Gentilly Stage,12:50 PM,
Carrollton Hunters and Big Chief Kevin Goodman and the Flaming Arrows Mardi Gras Indians,2011-05-01,Parade,1:30 PM,
"Big Steppers, Untouchables and Furious Five SA&PC with the Storyville Stompers Brass Band",2011-05-01,Parade,3:00 PM,
"Mr. Okra, the last of the great New Orleans singing street vendors",2011-05-05,located near the Jazz and Heritage Stage,1:30 PM,
"Mr. Okra, the last of the great New Orleans singing street vendors",2011-05-05,located near the Jazz and Heritage Stage,2:35 PM,
"Mr. Okra, the last of the great New Orleans singing street vendors",2011-05-05,located near the Jazz and Heritage Stage,3:55 PM,
"Mr. Okra, the last of the great New Orleans singing street vendors",2011-05-05,located near the Jazz and Heritage Stage,5:25 PM,
100th Birthday Celebration for Mahalia Jackson ,2011-05-06,Gospel Tent,5:40 PM,feat. Irma Thomas w/ guest John Boutte
"Mr. Okra, the last of the great New Orleans singing street vendors",2011-05-06,located near the Jazz and Heritage Stage,1:25 PM,
"Mr. Okra, the last of the great New Orleans singing street vendors",2011-05-06,located near the Jazz and Heritage Stage,2:30 PM,
"Mr. Okra, the last of the great New Orleans singing street vendors",2011-05-06,located near the Jazz and Heritage Stage,3:45 PM,
"Mr. Okra, the last of the great New Orleans singing street vendors",2011-05-06,located near the Jazz and Heritage Stage,5:00 PM,
Kora Konnection ,2011-05-07,Lagniappe Stage,3:00 PM,"feat. Morikeba Kouyate of Senegal, and Thierno Dioubate of Guinea"
"Westbank Steppers, Valley of Silent Men and Pigeon Town Steppers SA&PC with Kin Folk  Brass Band",2011-05-07,Parade,5:25 PM,
Dr. Michael White and the Original Liberty Jazz Band feat. Thais Clark,2011-05-07,Peoples Health Economy Hall Tent,4:20 PM,
Clive Wilson's New Orleans Serenaders with guest Butch Thompson,2011-04-29,Peoples Health Economy Hall Tent,12:40 PM,
James Booker Piano Tribute,2011-05-05,Blues Tent,4:10 PM," feat. David Reis, Joshua Paxton, Tom McDermott, Joe Krown, and Tom Worrell"
"Mr. Okra, the last of the great New Orleans singing street vendors",2011-05-05,located near the Jazz and Heritage Stage,12:05 PM,
"Mr. Okra, the last of the great New Orleans singing street vendors",2011-05-06,located near the Jazz and Heritage Stage,12:20 PM,
A Centennial Celebration for Lionel Ferbos with The Palm Court Jazz Band,2011-05-06,Peoples Health Economy Hall Tent,1:40 PM,
N'kafu Traditional African Dance Company presented by Young Audiences,2011-05-08,Chouest Family Kids' Tent,5:15 PM,
The Bahamas Experience feat. Raphael Funky Nassau Munnings and the Baha Men,2011-04-29,Congo Square My Louisiana Stage,12:35 PM,
Bob Wilber with Dr. Michael White and Nik Payton,2011-05-06,Allison Miner Music Heritage Stage,2:30 PM,"Bruce Raeburn, Interviewer"
Bob Wilbur and the Crescent City Cats w/ special guests Dr. Michael White and Nik Payton,2011-05-06,Peoples Health Economy Hall Tent,5:40 PM,
"Nine Lives Dan Baum, Colman deKay and Power Sanchez",2011-05-07,Allison Miner Music Heritage Stage,2:00 PM,"Steve Hochman, Interviewer"
"Haitian New Orleans Connection feat. Emeline Michel, Dr. Jean Montès and Dr. Michael White",2011-04-29,Peoples Health Economy Hall Tent,5:45 PM,
"Yvette Landry and Richard Comeaux, South Louisiana Country",2011-05-06,Allison Miner Music Heritage Stage,3:30 PM,"Ben Sandmel, Interviewer"
Performing Arts Showcse II ,2011-05-05,Chouest Family Kids' Tent,1:30 PM,feat. Woodmere and Craig Drummers and Dancers presented by Young Audiences
Baritone Bliss ,2011-05-07,WWOZ Jazz Tent,1:20 PM,"feat. Roger Lewis, Tony Dagradi, Tim Green, Calvin Johnson, Dan Oestricher, Mari Watanabe and Herlin Riley"
"Isabeau: LA Ballads; David Greely, Marce Lacouture, Anna Laura Edmiston",2011-05-08,Allison Miner Music Heritage Stage,5:00 PM,"Bill de Turk, Interviewer"
Performing Arts Showcase I ,2011-04-29,Chouest Family Kids' Tent,1:45 PM,"feat. Fischer, Tubman and Lincoln Dancers and Drummers presented by Young Audiences"
A Tribute to Herman Ernest ,2011-04-30,Allison Miner Music Heritage Stage,1:00 PM,"with Dr. John, Shannon Powell, Joyce Ernest, and Beatrice Webb; Ben Sandmel, Interviewer"
Traditional Jazz Tribute to Mahalia Jackson ,2011-05-01,Peoples Health Economy Hall Tent,5:50 PM,"feat. Barbara Shorts, Mathilda Jones, Danielle E. Wilson, and Cynthia Girtley"
Tribute to Mahalia Jackson's 100th birthday ,2011-05-06,Allison Miner Music Heritage Stage,4:30 PM,"with Pam Morris and Sister Naomi Washington; Joyce Jackson, Interviewer"
Voice of the Wetlands All-Stars,2011-05-07,Acura Stage,1:55 PM,"featuring Tab Benoit, Anders Osborne, George Porter, Jr., Monk Boudreaux, Johnny Vidocovich, Waylon Thibodeaux and Johnny Sansone"
