Name,Date,Venue,Time,Notes
The Headstart Singing Angels,1984-04-27,Gospel,3:20 PM,
Allison and The Distractions,1984-04-27,Stage 1,12:45 PM,
Frank Federico Jazz Band,1984-04-28,Economy Hall,11:30 AM,
Bobby Marchan and Higher Ground ,1984-04-28,Stage 3,3:30 PM,
John Mooney and The Bluesiana Band,1984-04-28,Stage 3,4:45 PM,
Michael White Quartet,1984-04-29,Economy Hall,12:45 PM,
Evangeline Armstrong / New Games,1984-04-29,Kids  ,2:00 PM,
Neptune Jazz Band of Zimbabwe,1984-04-29,Koindu,12:30 PM,
Abdullah Ibrahim - Dollar Brand,1984-04-29,Koindu,5:30 PM,
Southeastern Jazz Ensemble,1984-04-29,Stage 4,11:45 AM,
Reggie Workman,1984-05-03,Prout's Club Alhambra,12:00 AM,
Ellis Marsalis Quartet,1984-05-05,Festival Tent,1:45 PM,
Aline White and Chrisitne Myles,1984-05-05,Gospel,1:30 PM,
The Chorale of Greater St. Stephen,1984-05-05,Gospel,5:30 PM,
The Dusenberry Family Singers,1984-05-05,Stage 2,12:00 PM,
Quicksilver featuring Afro,1984-05-05,Stage 4,12:30 PM,
The Dirty Dozen Brass Band,1984-05-05,The President,8:00 PM,
Mt. Pontchartrain String Band,1984-05-06,Gazebo,2:15 PM,
Praising His Name Gospel Chorus,1984-05-06,Kids,12:00 PM,
Floating Eagle Feather / New Games,1984-05-06,Kids,2:00 PM,
Bill Monroe and The Bluegrass Boys,1984-05-06,Stage 3,5:30 PM,
The Storyville Stompers,1984-04-27,Economy Hall,12:45 PM,
McDonogh #15 Elementary School Band,1984-04-27,Kids  ,12:00 PM,
Canray Fontenot and Bois Sec Ardoin,1984-04-27,Stage 2,3:15 PM,
Neptune Jazz Band of Zimbabwe,1984-04-28,Economy Hall,2:30 PM,
The New Orleans Spiritualettes,1984-04-28,Gospel,2:00 PM,
New Orleans Free School Village Kids,1984-04-28,Kids  ,1:00 PM,
Don Montecot and The Wandering Aces,1984-04-28,Stage 2,3:45 PM,
The White Eagles Mardi Gras Indians,1984-04-29,Gazebo,3:00 PM,
Marcel Dugas and The Entertainers,1984-04-29,Stage 2,3:30 PM,
East St. John Dixieland Band,1984-05-05,Festival Tent,11:30 AM,
Troy Deramus and The Country King Show,1984-05-05,Stage 1,1:30 PM,
Irma Thomas and The Professionals,1984-05-05,Stage 1,6:00 PM,
Dewey Balfa and His Musical Brothers,1984-05-05,Stage 2,2:45 PM,
Fernest Arceneaux and The Thunders,1984-05-05,Stage 2,5:30 PM,
Mason Ruffner and The Blues Rockers,1984-05-05,Stage 3,11:45 AM,
"Saxon Superstars of Nassau, Bahamas",1984-05-05,Stage 4,2:00 PM,
Earl Turbinton Wuintet,1984-05-06,Festival Tent,12:30 PM,
Walter Mouton and The Scott Playboys,1984-05-06,Stage 2,1:45 PM,
Queen Ida and The Bon Temps Zydeco Band,1984-05-06,Stage 2,4:30 PM,
Creole Wild West Mardi Gras Indians,1984-05-06,Stage 3,11:45 AM,
Edward Frank / Fred Kemp Sextet,1984-04-27,Festival Tent,11:45 AM,
The Golden Eagles Mardi Gras Indians,1984-04-27,Gazebo,4:30 PM,
Crocker Elementary School Choir,1984-04-27,Gospel,12:40 PM,
Couvent Elementary Seventh Ward Band,1984-04-27,Kids  ,2:00 PM,
Bill and Bobbie Malone's Country Band,1984-04-28,Gazebo,3:30 PM,
Sammy Berfect and Dimensions of Faith,1984-04-28,Gospel,4:40 PM,
Louisiana Folkloric Puppet Theatre,1984-04-28,Kids  ,4:00 PM,
Wallace Davenport Gospel Singers,1984-04-29,Gospel,4:10 PM,
Helen Brock and the New Gospellettes,1984-04-29,Gospel,4:50 PM,
Odoman-koma Kyerema Cultural Troupe,1984-04-29,Koindu,3:00 PM,
Allen Fontenot and The Country Cajuns,1984-04-29,Stage 2,12:30 PM,
Bayou Rhythm Band with Sonny Landreth,1984-04-29,Stage 2,4:45 PM,
Earl King with special guest Timothea,1984-04-29,Stage 3,5:15 PM,
Gato Barbieri,1984-05-01,Theater of the Performing Arts,7:30 PM,
The Fabulous Thunderbirds,1984-05-02,The President,7:00 PM,
Herbie Mann and The Family of Mann,1984-05-03,The President,9:00 PM,
Daneel Pre-Vocational School Choir,1984-05-05,Gospel,11:30 AM,
Pure Light Baptist Church Mass Choir,1984-05-05,Gospel,4:10 PM,
Louisiana Folkloric Puppet Theatre,1984-05-05,Kids  ,4:00 PM,
Famous Corinthian Gospel Singers,1984-05-06,Gospel,3:35 PM,
Xavier University Jazz Ensemble,1984-05-06,Koindu,11:30 AM,
"Saxon Superstars of Nassau, Bahamas",1984-05-06,Koindu,4:30 PM,
Maurice Barzas and The Mamou Playboys,1984-05-06,Stage 2,3:00 PM,
The Uptown Affair and Central Movement,1984-04-27,Koindu,1:00 PM,
State School for the Visually Impaired,1984-04-27,Stage 1,11:30 AM,
Improvisational Arts Quintet,1984-04-28,Festival Tent,2:30 PM,
Golden Star Hunters Mardi Gras Indians,1984-04-28,Koindu,12:45 PM,
Gaza Baptist Church Inspirationals,1984-04-29,Gospel,12:50 PM,
Sady Courville and The Mamou Hour Cajun Band,1984-04-29,Stage 2,2:00 PM,
Franklin Avenue Baptist Church Choir,1984-05-05,Gospel,12:50 PM,
Regular Baptist Church Combined Choir,1984-05-05,Gospel,4:50 PM,
Lil' Queenie and The Percolators (Reunion),1984-05-06,Stage 4,2:00 PM,
Kid Sheik and His Storyville Ramblers,1984-04-27,Economy Hall,4:30 PM,
Dillard University Jazz Ensemble,1984-04-27,Festival Tent,1:15 PM,
Carlos Sanchez Flamenco Troupe,1984-04-28,Festival Tent,12:30 PM,
Clifton Chenier and His Red Hot Louisiana Band,1984-04-28,Stage 2,5:00 PM,
The Dave Bartholomew Big Band,1984-04-28,The Saenger Theater,7:00 PM,
Tony DaGradi and The Astral Project,1984-04-29,Festival Tent,4:30 PM,
The New Orleans Storyville Jazz Band,1984-04-29,The President,8:00 PM,
Irma Thomas and The Professionals,1984-05-04,The President,7:00 PM,
Lois DeJean and The Youth Inspirationals,1984-05-06,Gospel,1:45 PM,
Greater Macedonia Baptist Church Choir,1984-05-06,Gospel,4:50 PM,
Alcee Fortier Senior High School Concert Choir,1984-04-27,Gospel,2:00 PM,
Wallace Davenport New Orleans Jazz Band,1984-04-29,Economy Hall,5:15 PM,
The Inter-Denominational Community Choir,1984-04-29,Gospel,5:30 PM,
Kumbuka African Drum and Dance Collective,1984-04-29,Koindu,11:30 AM,
A Taste of New Orleans ,1984-04-29,Stage 3,2:00 PM,with Eddie Bo and Robert Parker
Morning Star Baptist Church Combined Choir,1984-05-05,Gospel,2:50 PM,
Oliver Morgan with Jean Knight and Jessie Hill,1984-05-05,Koindu,12:30 PM,
Southern University at Baton Rouge Jazz Band,1984-05-05,Stage 1,12:00 PM,
New Leviathan Oriental Foxtrot Orchestra,1984-04-29,Economy Hall,2:15 PM,
Katie Webster and The Peacock Culture Club,1984-04-29,Festival Tent,1:45 PM,
Steve Masakowski and Mars,1984-05-01,Theater of the Performing Arts,7:30 PM,
Greater St. Stephens Baptist Church Sunbeam Choir,1984-05-05,Kids  ,12:00 PM,
Kid Thomas Valentine and The Algiers Stompers,1984-04-28,Economy Hall,1:30 PM,
"Voices of the Kingdom, Greater Macedonia Baptist Church",1984-04-29,Kids  ,5:00 PM,
Stanley Clarke and George Duke,1984-05-01,Theater of the Performing Arts,7:30 PM,
Danny Barker and His Jazz Hounds with Blue Lu Barker,1984-05-05,Economy Hall,5:15 PM,
The Original Meters with special guest Dr. John,1984-05-05,The President,8:00 PM,
Percy Humphrey and His Crescent City Joymakers,1984-05-06,Economy Hall,1:45 PM,
Placide Adams Original Dixieland Hall Jazz Band,1984-05-05,Economy Hall,1:45 PM,
Johnny Adams and Walter Washington and Solar System Band,1984-05-06,Koindu,2:15 PM,
Project Tempo New Orleans Public Schools All-City Elementary Band,1984-04-29,Kids  ,12:00 PM,
Percy and Willie Humphrey's Preservation Hall Jazz Band,1984-04-29,The President,8:00 PM,
"Ed Blackwell, George Adams, Don Pullen, and Reggie Workman",1984-05-05,Festival Tent,5:30 PM,
Rockin' Tabby Thomas and his Mighty House Rockers with Henry Gray ,1984-05-06,Stage 3,12:45 PM,
"Ray Charles, The Raelettes and the Ray Charles Orchestra",1984-04-28,The Saenger Theater,7:00 PM,
Alvin Red Tyler and the Gentlemen of Jazz with Germaine Bazzle ,1984-04-29,Festival Tent,12:30 PM,
"Tommy Ridgley and The Untouchable with Bobby Mitchell, The Dixie Cups and Benny Spellman",1984-04-28,Stage 4,2:45 PM,
Frankie Ford's Swamp Pop Jam ,1984-04-28,Stage 2,1:00 PM,"with Johnny Allen, Warren Storm, Van and Grace Brussard, Rod Bernanrd and Jivin' Gene"
Ellis Marsalis Tribute to Duke Ellington with Guest vocalists Germaine Bazzle and Laverne Butler,1984-05-03,The President,9:00 PM,
